"iso","adm1","umd_tree_cover_loss__year","umd_tree_cover_loss__ha","gfw_gross_emissions_co2e_all_gases__Mg"
"NGA",37,2003,13.5253631432373035,4195.401415742147730
"NGA",1,2004,251.34756030458361297,99193.185140678369747
"NGA",2,2004,39.09940477743678771,13754.298494912831365
"NGA",3,2004,96.56570298510663521,37689.941100104170846
"NGA",4,2004,30.45075924955214007,11243.836882699152605
"NGA",5,2004,0.15176984041829428,618.274311315309574
"NGA",6,2004,465.55005881442040354,230564.514137678307237
"NGA",7,2004,24.51666413859266741,7942.002846615546012
"NGA",8,2004,0.67529810308485246,149.8094953881139716
"NGA",9,2004,378.54604033438689272,151355.570642514683604
"NGA",10,2004,1115.42013677528164559,478914.748200166738294
"NGA",11,2004,9.03292398055609981,3372.596371828789289
"NGA",12,2004,4727.01411219817027472,1861239.077905074242891
"NGA",13,2004,51.71057972079536525,18307.868904117007033
"NGA",14,2004,15.74321896836154610,5169.865194388978062
"NGA",15,2004,107.24262960682999558,33735.148286170356754
"NGA",16,2004,0.37790872428331165,214.42019363572261
"NGA",17,2004,118.55265013012804328,42922.815947153593888
"NGA",19,2004,6.07501314652072545,2513.478520545403293
"NGA",21,2004,0.67659897553385417,160.52077260496468
"NGA",22,2004,2.18839040420952704,818.038637344266971
"NGA",23,2004,772.96137046873085075,280570.677732566144163
"NGA",24,2004,81.73924623207574168,26331.191039513228293
"NGA",25,2004,39.59816523361491317,14738.115562175243927
"NGA",26,2004,103.7822387119047381,29040.13492541197835
"NGA",27,2004,712.28739473157814161,211476.577811683792360
"NGA",28,2004,603.79878355734122014,213218.275075771013511
"NGA",29,2004,1305.13220155307514927,483252.487138159926154
"NGA",30,2004,130.03759494364283639,47647.068283249127861
"NGA",31,2004,159.52735896681613833,52152.932418155299346
"NGA",32,2004,1.44357827801106759,506.672480750586645
"NGA",33,2004,304.95345973117030393,131141.343208577163836
"NGA",34,2004,0.22548384831597223,57.36202010840543
"NGA",35,2004,2979.25124342067361090,1075780.249157166485960
"NGA",36,2004,1.81056310617350306,661.720783655094081
"NGA",37,2004,6.5382326997602003,2019.10819974284782
"NGA",1,2005,232.49854330162896028,95340.684590638469497
"NGA",2,2005,22.77213121350207036,10034.283381529871926
"NGA",3,2005,113.12027489756239009,47600.200297239161350
"NGA",4,2005,14.99714983901692837,6031.917936684800997
"NGA",5,2005,0.22723362593804256,278.417614590683395
"NGA",6,2005,444.32263882797798799,227589.588613173491687
"NGA",7,2005,25.43096392223008873,7991.474961281880718
"NGA",8,2005,2.85171337614746141,38.5623249758287945
"NGA",9,2005,770.70231054782848790,327521.049006408386632
"NGA",10,2005,653.75588388359665551,299155.227831219136536
"NGA",11,2005,25.41174146237793986,10413.520461149342680
"NGA",12,2005,2148.69358871794271142,918479.009086282822674
"NGA",13,2005,1157.50366499597315642,446535.975061519738735
"NGA",14,2005,34.10112171215251009,11924.653737206431850
"NGA",15,2005,50.19336732872993871,15776.364901152458327
"NGA",16,2005,0.0,81.92863029768833
"NGA",17,2005,121.78833131570936492,44728.489942064560084
"NGA",19,2005,30.82439107350477588,9465.206482489875052
"NGA",20,2005,0.22635721327365455,38.83989626894823
"NGA",21,2005,0.0,14.161325922893226
"NGA",22,2005,4.07735394867621539,1491.335252704389428
"NGA",23,2005,813.79823050577115710,294749.473065639843395
"NGA",24,2005,629.41470822571963894,204257.052592993590076
"NGA",25,2005,189.58363305035371926,78007.259553855988148
"NGA",26,2005,76.54722765425428458,21782.917544474729110
"NGA",27,2005,191.50455183971074656,57902.090518957764726
"NGA",28,2005,1415.46606208934651181,537017.280029076797721
"NGA",29,2005,1864.17220672123606859,721498.117251905759792
"NGA",30,2005,487.14810945407408289,182918.666416615214415
"NGA",31,2005,551.36811070019450407,184588.139400986662298
"NGA",32,2005,11.3161508038910595,3842.868512686187584
"NGA",33,2005,241.68346830213976202,112013.378541667076791
"NGA",34,2005,0.52609830556966150,146.99733179169169
"NGA",35,2005,950.10842004875306719,337574.148134183311995
"NGA",36,2005,1.35841396388943151,492.649709233243959
"NGA",37,2005,2.40494733629611567,715.431652951756853
"NGA",1,2006,90.46182090880968633,38918.355053249315519
"NGA",2,2006,134.55277674841058620,46933.078551224288856
"NGA",3,2006,149.46725623371175012,65374.431564961423852
"NGA",4,2006,36.57214841138319608,14844.285104610923164
"NGA",5,2006,0.1511374860139974,276.549023537861866
"NGA",6,2006,573.40241782082097411,290802.648137645669786
"NGA",7,2006,30.47505926057128739,10021.228130236113465
"NGA",8,2006,1.27598411474012591,279.356378533451298
"NGA",9,2006,1932.68609194394279784,844412.429980083506027
"NGA",10,2006,2695.63620913959726881,1194581.253758149769243
"NGA",11,2006,5.12815139864447724,2179.191390547578063
"NGA",12,2006,6466.35977572811422266,2839461.255768758233941
"NGA",13,2006,109.8864809382547100,42683.07037865647527
"NGA",14,2006,23.69692708800428933,8915.428799315127808
"NGA",15,2006,78.79505197191512172,24907.547102856629846
"NGA",16,2006,0.07562258952419705,246.645842067796596
"NGA",17,2006,471.73931714501498916,186556.285038280769843
"NGA",19,2006,14.19772900651475826,4279.544841274465800
"NGA",21,2006,1.20257720421549486,293.20318523319941
"NGA",22,2006,6.26730404983941021,2202.18790772285469
"NGA",23,2006,1006.49422257362522458,386122.980684652028770
"NGA",24,2006,95.08523017005154080,30378.026720912473622
"NGA",25,2006,272.59306566461809925,122684.399127363976869
"NGA",26,2006,449.41031589719316288,133692.230070304263368
"NGA",27,2006,943.12278890173690403,277711.046095147033278
"NGA",28,2006,1608.19397794006174628,618585.946392332690650
"NGA",29,2006,1512.65122333598499985,600900.246350108820316
"NGA",30,2006,308.56389964683307125,119830.03790758365712
"NGA",31,2006,888.71923062013629192,325680.713086924647102
"NGA",32,2006,1.59528237358289934,553.728392410231952
"NGA",33,2006,217.56613158432536046,98872.001133451346709
"NGA",34,2006,0.30062890359646266,79.0446748775341
"NGA",35,2006,6035.79793444031610628,1944394.289179713053546
"NGA",36,2006,4.75625998249403533,1713.02555066236141
"NGA",37,2006,0.67791901488606776,242.897596114769833
"NGA",1,2007,140.77777375737115795,62827.748615254543678
"NGA",2,2007,23.06396811612955478,8107.702170378843720
"NGA",3,2007,218.30586912498046609,96770.688833070641130
"NGA",4,2007,41.93339374241238358,18320.356814949337193
"NGA",5,2007,0.45526069598090281,1122.124881834890265
"NGA",6,2007,393.49996200793901985,201012.584015530931590
"NGA",7,2007,32.78306262295790435,11134.041739601448025
"NGA",8,2007,2.85256515342773421,288.160270529022066
"NGA",9,2007,850.50160916624163761,386182.930011037878727
"NGA",10,2007,1657.33917895750774809,770840.186958429761448
"NGA",11,2007,15.00168218733724037,6698.093803640260726
"NGA",12,2007,5194.97281411292232170,2380737.363171119993082
"NGA",13,2007,259.05194989544089801,107182.239201521304254
"NGA",14,2007,27.37392821212809159,10544.20198912301684
"NGA",15,2007,67.06971249271699864,21216.46447058331886
"NGA",16,2007,0.22687020161946614,502.87210517616055
"NGA",17,2007,440.69952025183698667,184487.721552270301799
"NGA",18,2007,0.07514644748806423,15.060326851748083
"NGA",19,2007,4.85804919789822055,1508.592427335205096
"NGA",21,2007,0.0,16.32322553043985
"NGA",22,2007,13.4711263353667552,4255.52215965979583
"NGA",23,2007,772.25584786455524289,300772.894728739199972
"NGA",24,2007,1840.97747983096628289,618613.012747292452413
"NGA",25,2007,438.37606817408081452,194756.567552045581908
"NGA",26,2007,60.9903412567559233,17005.53137730660746
"NGA",27,2007,318.53945040367425562,96327.613004815694931
"NGA",28,2007,4705.52388672422510319,1904780.948783983310348
"NGA",29,2007,2041.93966221241144088,839955.972897333879974
"NGA",30,2007,509.97394774889994802,203513.289667875387067
"NGA",31,2007,2278.43824950068319168,818694.837170631977189
"NGA",32,2007,4.02446598404405427,1295.117691069832694
"NGA",33,2007,428.11579820810749261,202905.839787330519218
"NGA",35,2007,1788.83739573959616829,668949.166614977627493
"NGA",36,2007,0.0755023297531467,27.134753442047344
"NGA",37,2007,0.30132966998101131,86.863954742093417
"NGA",1,2008,80.74515760146538385,37471.120669716685318
"NGA",2,2008,76.54299857732827078,27951.003939517986152
"NGA",3,2008,211.02134296631536760,99572.714411562644863
"NGA",4,2008,32.90014317099148219,14977.191162267020365
"NGA",5,2008,0.60564870878689241,2103.829543945092254
"NGA",6,2008,859.36102783665806030,440540.375919797072337
"NGA",7,2008,33.16153027524982272,10325.007340497757880
"NGA",8,2008,0.0,123.208340475339298
"NGA",9,2008,1752.67211435362156147,810326.166738712561833
"NGA",10,2008,1430.67826282700842642,684752.956956947811653
"NGA",11,2008,6.11912552529622385,2690.315211688669864
"NGA",12,2008,6349.23517556904618966,2943813.663513212522696
"NGA",13,2008,590.55928528521042370,255620.628340363400376
"NGA",14,2008,45.93792175165798759,18514.725216839403696
"NGA",15,2008,158.92681417443740874,50424.471694855187532
"NGA",16,2008,0.6805824315657552,610.42827139150877
"NGA",17,2008,427.50961654679658620,186217.485606261456195
"NGA",19,2008,43.58186134373264269,13984.278406278686685
"NGA",21,2008,0.22542353042317708,64.551508103152379
"NGA",22,2008,15.78593903642144175,4610.327877213935031
"NGA",23,2008,1201.97917979888347176,471828.103969047969452
"NGA",24,2008,510.59279594800222082,162742.086034276986035
"NGA",25,2008,370.45301476448598583,180040.939644469443922
"NGA",26,2008,391.17631340248704976,116694.121130016729031
"NGA",27,2008,262.16351709890956034,79916.383037027535806
"NGA",28,2008,4309.39156147648924845,1824482.765127888850259
"NGA",29,2008,3188.61699804694460701,1375144.710781025215386
"NGA",30,2008,1148.43079925444132537,483472.877400424252275
"NGA",31,2008,1680.25603413906628510,654329.412067151928620
"NGA",32,2008,13.14025079741048225,4590.402058541717728
"NGA",33,2008,476.45167236762489163,220370.543357250592067
"NGA",34,2008,0.52612046706271701,170.558809270542643
"NGA",35,2008,1800.09956111350815363,637259.851964578181317
"NGA",36,2008,0.52844921759277351,211.274896650831987
"NGA",37,2008,0.52605378026909725,144.396190505113420
"NGA",1,2009,394.81882171560739768,195478.765957804612999
"NGA",2,2009,32.22451706725043423,10514.485615707888194
"NGA",3,2009,404.86233335363822766,199452.483549985711577
"NGA",4,2009,77.34629212978869135,36325.010284588413462
"NGA",5,2009,1.06237919794216582,808.386307859329305
"NGA",6,2009,736.59512067970061996,387802.470440020123888
"NGA",7,2009,42.38852320988091045,16736.288054329576646
"NGA",8,2009,3.22432762200249570,193.030620441246687
"NGA",9,2009,1390.87195238443487218,656971.544758818459441
"NGA",10,2009,1799.22195958873386536,885241.699432722311320
"NGA",11,2009,38.34248371282308000,18725.496602378157038
"NGA",12,2009,5205.80722039361182107,2406988.948814506712021
"NGA",13,2009,872.86235586526242010,388472.210575001954286
"NGA",14,2009,126.36623987788278553,53656.755241775629663
"NGA",15,2009,119.42169928371687281,38015.281011161785086
"NGA",16,2009,0.07578522379231771,30.461037294113265
"NGA",17,2009,1168.40747807790294953,541958.908806065770789
"NGA",18,2009,0.67589182224500872,156.27122271141348
"NGA",19,2009,23.31275101572971182,7561.837060995136188
"NGA",22,2009,10.19787119023925701,3340.598549419033333
"NGA",23,2009,1471.50408708695114523,623409.911890304211938
"NGA",24,2009,1114.00972845776121344,374081.521330091428447
"NGA",25,2009,363.49562769229942233,176284.656430730674123
"NGA",26,2009,179.62205566920726063,52411.238905724630664
"NGA",27,2009,604.23458592773679100,176003.718335265896947
"NGA",28,2009,1686.62313917394813771,755934.693506057292574
"NGA",29,2009,3356.12254492922271518,1469926.050302839149207
"NGA",30,2009,731.73370473344278370,320824.727091863232217
"NGA",31,2009,709.74309142436697220,252618.102843174338953
"NGA",32,2009,6.45443791812174547,2349.700312794545693
"NGA",33,2009,326.00632001705144354,159536.543299463248769
"NGA",34,2009,0.07515013848198784,47.973615788760493
"NGA",35,2009,2289.77102143911215076,764774.035176659173219
"NGA",36,2009,2.26056124551703540,807.677388622077246
"NGA",37,2009,0.0,19.456623136074587
"NGA",1,2010,520.63469824902467723,274577.428535152685390
"NGA",2,2010,14.24097665423936743,4862.11603091590661
"NGA",3,2010,368.04340623354080779,189432.668217448050274
"NGA",4,2010,72.06251667638348188,35583.833110074821620
"NGA",5,2010,0.30143468074598523,16430.990353302310664
"NGA",6,2010,472.88257770286398899,248621.585710561028033
"NGA",7,2010,54.78720718764648771,18794.871212662876435
"NGA",8,2010,0.15092080865342882,98.701247138654004
